GVKEY,Company Name,Ticker,CIK,Year,DEF 14A Downloaded?
1356,ALCOA INC,AA.3,,1992,
1356,ALCOA INC,AA.3,,1993,
1356,ALCOA INC,AA.3,,1994,
1356,ALCOA INC,AA.3,,1995,
1356,ALCOA INC,AA.3,,1996,
1356,ALCOA INC,AA.3,,1997,
1356,ALCOA INC,AA.3,,1998,
1356,ALCOA INC,AA.3,,1999,
1356,ALCOA INC,AA.3,,2000,
1356,ALCOA INC,AA.3,,2001,
1356,ALCOA INC,AA.3,,2002,
1356,ALCOA INC,AA.3,,2003,
1356,ALCOA INC,AA.3,,2004,
1356,ALCOA INC,AA.3,,2005,
1356,ALCOA INC,AA.3,,2006,
1356,ALCOA INC,AA.3,,2007,
1356,ALCOA INC,AA.3,,2008,
1356,ALCOA INC,AA.3,,2009,
1356,ALCOA INC,AA.3,,2010,
1356,ALCOA INC,AA.3,,2011,
1356,ALCOA INC,AA.3,,2012,
1356,ALCOA INC,AA.3,,2013,
1356,ALCOA INC,AA.3,,2014,
1356,ALCOA INC,AA.3,,2015,
1356,ALCOA INC,AA.3,,2016,
1356,ALCOA INC,AA.3,,2017,
1356,ALCOA INC,AA.3,,2018,
1356,ALCOA INC,AA.3,,2019,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1992,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1993,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1994,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1995,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1996,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1997,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1998,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,1999,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2000,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2001,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2002,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2003,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2004,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2005,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2006,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2007,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2008,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2009,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2010,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2011,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2012,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2013,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2014,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2015,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2016,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2017,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2018,
2024,BANKAMERICA CORP-OLD,BAC.Z.,,2019,
2562,BESTFOODS,BFO.2,,1992,
2562,BESTFOODS,BFO.2,,1993,
2562,BESTFOODS,BFO.2,,1994,
2562,BESTFOODS,BFO.2,,1995,
2562,BESTFOODS,BFO.2,,1996,
2562,BESTFOODS,BFO.2,,1997,
2562,BESTFOODS,BFO.2,,1998,
2562,BESTFOODS,BFO.2,,1999,
2562,BESTFOODS,BFO.2,,2000,
2562,BESTFOODS,BFO.2,,2001,
2562,BESTFOODS,BFO.2,,2002,
2562,BESTFOODS,BFO.2,,2003,
2562,BESTFOODS,BFO.2,,2004,
2562,BESTFOODS,BFO.2,,2005,
2562,BESTFOODS,BFO.2,,2006,
2562,BESTFOODS,BFO.2,,2007,
2562,BESTFOODS,BFO.2,,2008,
2562,BESTFOODS,BFO.2,,2009,
2562,BESTFOODS,BFO.2,,2010,
2562,BESTFOODS,BFO.2,,2011,
2562,BESTFOODS,BFO.2,,2012,
2562,BESTFOODS,BFO.2,,2013,
2562,BESTFOODS,BFO.2,,2014,
2562,BESTFOODS,BFO.2,,2015,
2562,BESTFOODS,BFO.2,,2016,
2562,BESTFOODS,BFO.2,,2017,
2562,BESTFOODS,BFO.2,,2018,
2562,BESTFOODS,BFO.2,,2019,
3091,CLARK EQUIPMENT CO,CKL,,1992,
3091,CLARK EQUIPMENT CO,CKL,,1993,
3091,CLARK EQUIPMENT CO,CKL,,1994,
3091,CLARK EQUIPMENT CO,CKL,,1995,
3091,CLARK EQUIPMENT CO,CKL,,1996,
3091,CLARK EQUIPMENT CO,CKL,,1997,
3091,CLARK EQUIPMENT CO,CKL,,1998,
3091,CLARK EQUIPMENT CO,CKL,,1999,
3091,CLARK EQUIPMENT CO,CKL,,2000,
3091,CLARK EQUIPMENT CO,CKL,,2001,
3091,CLARK EQUIPMENT CO,CKL,,2002,
3091,CLARK EQUIPMENT CO,CKL,,2003,
3091,CLARK EQUIPMENT CO,CKL,,2004,
3091,CLARK EQUIPMENT CO,CKL,,2005,
3091,CLARK EQUIPMENT CO,CKL,,2006,
3091,CLARK EQUIPMENT CO,CKL,,2007,
3091,CLARK EQUIPMENT CO,CKL,,2008,
3091,CLARK EQUIPMENT CO,CKL,,2009,
3091,CLARK EQUIPMENT CO,CKL,,2010,
3091,CLARK EQUIPMENT CO,CKL,,2011,
3091,CLARK EQUIPMENT CO,CKL,,2012,
3091,CLARK EQUIPMENT CO,CKL,,2013,
3091,CLARK EQUIPMENT CO,CKL,,2014,
3091,CLARK EQUIPMENT CO,CKL,,2015,
3091,CLARK EQUIPMENT CO,CKL,,2016,
3091,CLARK EQUIPMENT CO,CKL,,2017,
3091,CLARK EQUIPMENT CO,CKL,,2018,
3091,CLARK EQUIPMENT CO,CKL,,2019,
3610,CROSS & TRECKER CORP,CTCO.1,,1992,
3610,CROSS & TRECKER CORP,CTCO.1,,1993,
3610,CROSS & TRECKER CORP,CTCO.1,,1994,
3610,CROSS & TRECKER CORP,CTCO.1,,1995,
3610,CROSS & TRECKER CORP,CTCO.1,,1996,
3610,CROSS & TRECKER CORP,CTCO.1,,1997,
3610,CROSS & TRECKER CORP,CTCO.1,,1998,
3610,CROSS & TRECKER CORP,CTCO.1,,1999,
3610,CROSS & TRECKER CORP,CTCO.1,,2000,
3610,CROSS & TRECKER CORP,CTCO.1,,2001,
3610,CROSS & TRECKER CORP,CTCO.1,,2002,
3610,CROSS & TRECKER CORP,CTCO.1,,2003,
3610,CROSS & TRECKER CORP,CTCO.1,,2004,
3610,CROSS & TRECKER CORP,CTCO.1,,2005,
3610,CROSS & TRECKER CORP,CTCO.1,,2006,
3610,CROSS & TRECKER CORP,CTCO.1,,2007,
3610,CROSS & TRECKER CORP,CTCO.1,,2008,
3610,CROSS & TRECKER CORP,CTCO.1,,2009,
3610,CROSS & TRECKER CORP,CTCO.1,,2010,
3610,CROSS & TRECKER CORP,CTCO.1,,2011,
3610,CROSS & TRECKER CORP,CTCO.1,,2012,
3610,CROSS & TRECKER CORP,CTCO.1,,2013,
3610,CROSS & TRECKER CORP,CTCO.1,,2014,
3610,CROSS & TRECKER CORP,CTCO.1,,2015,
3610,CROSS & TRECKER CORP,CTCO.1,,2016,
3610,CROSS & TRECKER CORP,CTCO.1,,2017,
3610,CROSS & TRECKER CORP,CTCO.1,,2018,
3610,CROSS & TRECKER CORP,CTCO.1,,2019,
4682,U S BANCORP/DE-OLD,USB.1,,1992,
4682,U S BANCORP/DE-OLD,USB.1,,1993,
4682,U S BANCORP/DE-OLD,USB.1,,1994,
4682,U S BANCORP/DE-OLD,USB.1,,1995,
4682,U S BANCORP/DE-OLD,USB.1,,1996,
4682,U S BANCORP/DE-OLD,USB.1,,1997,
4682,U S BANCORP/DE-OLD,USB.1,,1998,
4682,U S BANCORP/DE-OLD,USB.1,,1999,
4682,U S BANCORP/DE-OLD,USB.1,,2000,
4682,U S BANCORP/DE-OLD,USB.1,,2001,
4682,U S BANCORP/DE-OLD,USB.1,,2002,
4682,U S BANCORP/DE-OLD,USB.1,,2003,
4682,U S BANCORP/DE-OLD,USB.1,,2004,
4682,U S BANCORP/DE-OLD,USB.1,,2005,
4682,U S BANCORP/DE-OLD,USB.1,,2006,
4682,U S BANCORP/DE-OLD,USB.1,,2007,
4682,U S BANCORP/DE-OLD,USB.1,,2008,
4682,U S BANCORP/DE-OLD,USB.1,,2009,
4682,U S BANCORP/DE-OLD,USB.1,,2010,
4682,U S BANCORP/DE-OLD,USB.1,,2011,
4682,U S BANCORP/DE-OLD,USB.1,,2012,
4682,U S BANCORP/DE-OLD,USB.1,,2013,
4682,U S BANCORP/DE-OLD,USB.1,,2014,
4682,U S BANCORP/DE-OLD,USB.1,,2015,
4682,U S BANCORP/DE-OLD,USB.1,,2016,
4682,U S BANCORP/DE-OLD,USB.1,,2017,
4682,U S BANCORP/DE-OLD,USB.1,,2018,
4682,U S BANCORP/DE-OLD,USB.1,,2019,
5885,IMMUNEX CORP,IMNX,,1992,
5885,IMMUNEX CORP,IMNX,,1993,
5885,IMMUNEX CORP,IMNX,,1994,
5885,IMMUNEX CORP,IMNX,,1995,
5885,IMMUNEX CORP,IMNX,,1996,
5885,IMMUNEX CORP,IMNX,,1997,
5885,IMMUNEX CORP,IMNX,,1998,
5885,IMMUNEX CORP,IMNX,,1999,
5885,IMMUNEX CORP,IMNX,,2000,
5885,IMMUNEX CORP,IMNX,,2001,
5885,IMMUNEX CORP,IMNX,,2002,
5885,IMMUNEX CORP,IMNX,,2003,
5885,IMMUNEX CORP,IMNX,,2004,
5885,IMMUNEX CORP,IMNX,,2005,
5885,IMMUNEX CORP,IMNX,,2006,
5885,IMMUNEX CORP,IMNX,,2007,
5885,IMMUNEX CORP,IMNX,,2008,
5885,IMMUNEX CORP,IMNX,,2009,
5885,IMMUNEX CORP,IMNX,,2010,
5885,IMMUNEX CORP,IMNX,,2011,
5885,IMMUNEX CORP,IMNX,,2012,
5885,IMMUNEX CORP,IMNX,,2013,
5885,IMMUNEX CORP,IMNX,,2014,
5885,IMMUNEX CORP,IMNX,,2015,
5885,IMMUNEX CORP,IMNX,,2016,
5885,IMMUNEX CORP,IMNX,,2017,
5885,IMMUNEX CORP,IMNX,,2018,
5885,IMMUNEX CORP,IMNX,,2019,
6861,MCA INC,MCA.1,,1992,
6861,MCA INC,MCA.1,,1993,
6861,MCA INC,MCA.1,,1994,
6861,MCA INC,MCA.1,,1995,
6861,MCA INC,MCA.1,,1996,
6861,MCA INC,MCA.1,,1997,
6861,MCA INC,MCA.1,,1998,
6861,MCA INC,MCA.1,,1999,
6861,MCA INC,MCA.1,,2000,
6861,MCA INC,MCA.1,,2001,
6861,MCA INC,MCA.1,,2002,
6861,MCA INC,MCA.1,,2003,
6861,MCA INC,MCA.1,,2004,
6861,MCA INC,MCA.1,,2005,
6861,MCA INC,MCA.1,,2006,
6861,MCA INC,MCA.1,,2007,
6861,MCA INC,MCA.1,,2008,
6861,MCA INC,MCA.1,,2009,
6861,MCA INC,MCA.1,,2010,
6861,MCA INC,MCA.1,,2011,
6861,MCA INC,MCA.1,,2012,
6861,MCA INC,MCA.1,,2013,
6861,MCA INC,MCA.1,,2014,
6861,MCA INC,MCA.1,,2015,
6861,MCA INC,MCA.1,,2016,
6861,MCA INC,MCA.1,,2017,
6861,MCA INC,MCA.1,,2018,
6861,MCA INC,MCA.1,,2019,
7099,VARITY CORP,VAT,,1992,
7099,VARITY CORP,VAT,,1993,
7099,VARITY CORP,VAT,,1994,
7099,VARITY CORP,VAT,,1995,
7099,VARITY CORP,VAT,,1996,
7099,VARITY CORP,VAT,,1997,
7099,VARITY CORP,VAT,,1998,
7099,VARITY CORP,VAT,,1999,
7099,VARITY CORP,VAT,,2000,
7099,VARITY CORP,VAT,,2001,
7099,VARITY CORP,VAT,,2002,
7099,VARITY CORP,VAT,,2003,
7099,VARITY CORP,VAT,,2004,
7099,VARITY CORP,VAT,,2005,
7099,VARITY CORP,VAT,,2006,
7099,VARITY CORP,VAT,,2007,
7099,VARITY CORP,VAT,,2008,
7099,VARITY CORP,VAT,,2009,
7099,VARITY CORP,VAT,,2010,
7099,VARITY CORP,VAT,,2011,
7099,VARITY CORP,VAT,,2012,
7099,VARITY CORP,VAT,,2013,
7099,VARITY CORP,VAT,,2014,
7099,VARITY CORP,VAT,,2015,
7099,VARITY CORP,VAT,,2016,
7099,VARITY CORP,VAT,,2017,
7099,VARITY CORP,VAT,,2018,
7099,VARITY CORP,VAT,,2019,
7180,MEAD CORP,MEA.1,,1992,
7180,MEAD CORP,MEA.1,,1993,
7180,MEAD CORP,MEA.1,,1994,
7180,MEAD CORP,MEA.1,,1995,
7180,MEAD CORP,MEA.1,,1996,
7180,MEAD CORP,MEA.1,,1997,
7180,MEAD CORP,MEA.1,,1998,
7180,MEAD CORP,MEA.1,,1999,
7180,MEAD CORP,MEA.1,,2000,
7180,MEAD CORP,MEA.1,,2001,
7180,MEAD CORP,MEA.1,,2002,
7180,MEAD CORP,MEA.1,,2003,
7180,MEAD CORP,MEA.1,,2004,
7180,MEAD CORP,MEA.1,,2005,
7180,MEAD CORP,MEA.1,,2006,
7180,MEAD CORP,MEA.1,,2007,
7180,MEAD CORP,MEA.1,,2008,
7180,MEAD CORP,MEA.1,,2009,
7180,MEAD CORP,MEA.1,,2010,
7180,MEAD CORP,MEA.1,,2011,
7180,MEAD CORP,MEA.1,,2012,
7180,MEAD CORP,MEA.1,,2013,
7180,MEAD CORP,MEA.1,,2014,
7180,MEAD CORP,MEA.1,,2015,
7180,MEAD CORP,MEA.1,,2016,
7180,MEAD CORP,MEA.1,,2017,
7180,MEAD CORP,MEA.1,,2018,
7180,MEAD CORP,MEA.1,,2019,
8308,PAN AM CORP,3PNAA.,,1992,
8308,PAN AM CORP,3PNAA.,,1993,
8308,PAN AM CORP,3PNAA.,,1994,
8308,PAN AM CORP,3PNAA.,,1995,
8308,PAN AM CORP,3PNAA.,,1996,
8308,PAN AM CORP,3PNAA.,,1997,
8308,PAN AM CORP,3PNAA.,,1998,
8308,PAN AM CORP,3PNAA.,,1999,
8308,PAN AM CORP,3PNAA.,,2000,
8308,PAN AM CORP,3PNAA.,,2001,
8308,PAN AM CORP,3PNAA.,,2002,
8308,PAN AM CORP,3PNAA.,,2003,
8308,PAN AM CORP,3PNAA.,,2004,
8308,PAN AM CORP,3PNAA.,,2005,
8308,PAN AM CORP,3PNAA.,,2006,
8308,PAN AM CORP,3PNAA.,,2007,
8308,PAN AM CORP,3PNAA.,,2008,
8308,PAN AM CORP,3PNAA.,,2009,
8308,PAN AM CORP,3PNAA.,,2010,
8308,PAN AM CORP,3PNAA.,,2011,
8308,PAN AM CORP,3PNAA.,,2012,
8308,PAN AM CORP,3PNAA.,,2013,
8308,PAN AM CORP,3PNAA.,,2014,
8308,PAN AM CORP,3PNAA.,,2015,
8308,PAN AM CORP,3PNAA.,,2016,
8308,PAN AM CORP,3PNAA.,,2017,
8308,PAN AM CORP,3PNAA.,,2018,
8308,PAN AM CORP,3PNAA.,,2019,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1992,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1993,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1994,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1995,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1996,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1997,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1998,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,1999,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2000,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2001,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2002,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2003,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2004,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2005,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2006,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2007,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2008,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2009,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2010,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2011,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2012,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2013,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2014,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2015,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2016,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2017,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2018,
8617,PITTSTON CO-CONSOLIDATED,PZSM.CM,,2019,
8794,PROVIDENT COS INC,PVT.,,1992,
8794,PROVIDENT COS INC,PVT.,,1993,
8794,PROVIDENT COS INC,PVT.,,1994,
8794,PROVIDENT COS INC,PVT.,,1995,
8794,PROVIDENT COS INC,PVT.,,1996,
8794,PROVIDENT COS INC,PVT.,,1997,
8794,PROVIDENT COS INC,PVT.,,1998,
8794,PROVIDENT COS INC,PVT.,,1999,
8794,PROVIDENT COS INC,PVT.,,2000,
8794,PROVIDENT COS INC,PVT.,,2001,
8794,PROVIDENT COS INC,PVT.,,2002,
8794,PROVIDENT COS INC,PVT.,,2003,
8794,PROVIDENT COS INC,PVT.,,2004,
8794,PROVIDENT COS INC,PVT.,,2005,
8794,PROVIDENT COS INC,PVT.,,2006,
8794,PROVIDENT COS INC,PVT.,,2007,
8794,PROVIDENT COS INC,PVT.,,2008,
8794,PROVIDENT COS INC,PVT.,,2009,
8794,PROVIDENT COS INC,PVT.,,2010,
8794,PROVIDENT COS INC,PVT.,,2011,
8794,PROVIDENT COS INC,PVT.,,2012,
8794,PROVIDENT COS INC,PVT.,,2013,
8794,PROVIDENT COS INC,PVT.,,2014,
8794,PROVIDENT COS INC,PVT.,,2015,
8794,PROVIDENT COS INC,PVT.,,2016,
8794,PROVIDENT COS INC,PVT.,,2017,
8794,PROVIDENT COS INC,PVT.,,2018,
8794,PROVIDENT COS INC,PVT.,,2019,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1992,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1993,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1994,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1995,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1996,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1997,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1998,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,1999,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2000,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2001,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2002,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2003,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2004,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2005,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2006,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2007,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2008,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2009,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2010,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2011,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2012,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2013,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2014,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2015,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2016,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2017,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2018,
8935,RALSTON PURINA-CONSOLIDATED,RACM.CM,,2019,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1992,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1993,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1994,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1995,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1996,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1997,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1998,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,1999,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2000,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2001,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2002,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2003,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2004,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2005,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2006,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2007,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2008,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2009,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2010,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2011,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2012,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2013,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2014,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2015,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2016,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2017,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2018,
9357,SAFETY-KLEEN CORP-OLD,SK.1,,2019,
9380,ST PAUL COS,SPC.2,,1992,
9380,ST PAUL COS,SPC.2,,1993,
9380,ST PAUL COS,SPC.2,,1994,
9380,ST PAUL COS,SPC.2,,1995,
9380,ST PAUL COS,SPC.2,,1996,
9380,ST PAUL COS,SPC.2,,1997,
9380,ST PAUL COS,SPC.2,,1998,
9380,ST PAUL COS,SPC.2,,1999,
9380,ST PAUL COS,SPC.2,,2000,
9380,ST PAUL COS,SPC.2,,2001,
9380,ST PAUL COS,SPC.2,,2002,
9380,ST PAUL COS,SPC.2,,2003,
9380,ST PAUL COS,SPC.2,,2004,
9380,ST PAUL COS,SPC.2,,2005,
9380,ST PAUL COS,SPC.2,,2006,
9380,ST PAUL COS,SPC.2,,2007,
9380,ST PAUL COS,SPC.2,,2008,
9380,ST PAUL COS,SPC.2,,2009,
9380,ST PAUL COS,SPC.2,,2010,
9380,ST PAUL COS,SPC.2,,2011,
9380,ST PAUL COS,SPC.2,,2012,
9380,ST PAUL COS,SPC.2,,2013,
9380,ST PAUL COS,SPC.2,,2014,
9380,ST PAUL COS,SPC.2,,2015,
9380,ST PAUL COS,SPC.2,,2016,
9380,ST PAUL COS,SPC.2,,2017,
9380,ST PAUL COS,SPC.2,,2018,
9380,ST PAUL COS,SPC.2,,2019,
9459,SCHERING-PLOUGH,SGP,,1992,
9459,SCHERING-PLOUGH,SGP,,1993,
9459,SCHERING-PLOUGH,SGP,,1994,
9459,SCHERING-PLOUGH,SGP,,1995,
9459,SCHERING-PLOUGH,SGP,,1996,
9459,SCHERING-PLOUGH,SGP,,1997,
9459,SCHERING-PLOUGH,SGP,,1998,
9459,SCHERING-PLOUGH,SGP,,1999,
9459,SCHERING-PLOUGH,SGP,,2000,
9459,SCHERING-PLOUGH,SGP,,2001,
9459,SCHERING-PLOUGH,SGP,,2002,
9459,SCHERING-PLOUGH,SGP,,2003,
9459,SCHERING-PLOUGH,SGP,,2004,
9459,SCHERING-PLOUGH,SGP,,2005,
9459,SCHERING-PLOUGH,SGP,,2006,
9459,SCHERING-PLOUGH,SGP,,2007,
9459,SCHERING-PLOUGH,SGP,,2008,
9459,SCHERING-PLOUGH,SGP,,2009,
9459,SCHERING-PLOUGH,SGP,,2010,
9459,SCHERING-PLOUGH,SGP,,2011,
9459,SCHERING-PLOUGH,SGP,,2012,
9459,SCHERING-PLOUGH,SGP,,2013,
9459,SCHERING-PLOUGH,SGP,,2014,
9459,SCHERING-PLOUGH,SGP,,2015,
9459,SCHERING-PLOUGH,SGP,,2016,
9459,SCHERING-PLOUGH,SGP,,2017,
9459,SCHERING-PLOUGH,SGP,,2018,
9459,SCHERING-PLOUGH,SGP,,2019,
9556,SPX CORP-OLD,SPW.2,,1992,
9556,SPX CORP-OLD,SPW.2,,1993,
9556,SPX CORP-OLD,SPW.2,,1994,
9556,SPX CORP-OLD,SPW.2,,1995,
9556,SPX CORP-OLD,SPW.2,,1996,
9556,SPX CORP-OLD,SPW.2,,1997,
9556,SPX CORP-OLD,SPW.2,,1998,
9556,SPX CORP-OLD,SPW.2,,1999,
9556,SPX CORP-OLD,SPW.2,,2000,
9556,SPX CORP-OLD,SPW.2,,2001,
9556,SPX CORP-OLD,SPW.2,,2002,
9556,SPX CORP-OLD,SPW.2,,2003,
9556,SPX CORP-OLD,SPW.2,,2004,
9556,SPX CORP-OLD,SPW.2,,2005,
9556,SPX CORP-OLD,SPW.2,,2006,
9556,SPX CORP-OLD,SPW.2,,2007,
9556,SPX CORP-OLD,SPW.2,,2008,
9556,SPX CORP-OLD,SPW.2,,2009,
9556,SPX CORP-OLD,SPW.2,,2010,
9556,SPX CORP-OLD,SPW.2,,2011,
9556,SPX CORP-OLD,SPW.2,,2012,
9556,SPX CORP-OLD,SPW.2,,2013,
9556,SPX CORP-OLD,SPW.2,,2014,
9556,SPX CORP-OLD,SPW.2,,2015,
9556,SPX CORP-OLD,SPW.2,,2016,
9556,SPX CORP-OLD,SPW.2,,2017,
9556,SPX CORP-OLD,SPW.2,,2018,
9556,SPX CORP-OLD,SPW.2,,2019,
9761,SKYLINE CORP,SKY.1,,1992,
9761,SKYLINE CORP,SKY.1,,1993,
9761,SKYLINE CORP,SKY.1,,1994,
9761,SKYLINE CORP,SKY.1,,1995,
9761,SKYLINE CORP,SKY.1,,1996,
9761,SKYLINE CORP,SKY.1,,1997,
9761,SKYLINE CORP,SKY.1,,1998,
9761,SKYLINE CORP,SKY.1,,1999,
9761,SKYLINE CORP,SKY.1,,2000,
9761,SKYLINE CORP,SKY.1,,2001,
9761,SKYLINE CORP,SKY.1,,2002,
9761,SKYLINE CORP,SKY.1,,2003,
9761,SKYLINE CORP,SKY.1,,2004,
9761,SKYLINE CORP,SKY.1,,2005,
9761,SKYLINE CORP,SKY.1,,2006,
9761,SKYLINE CORP,SKY.1,,2007,
9761,SKYLINE CORP,SKY.1,,2008,
9761,SKYLINE CORP,SKY.1,,2009,
9761,SKYLINE CORP,SKY.1,,2010,
9761,SKYLINE CORP,SKY.1,,2011,
9761,SKYLINE CORP,SKY.1,,2012,
9761,SKYLINE CORP,SKY.1,,2013,
9761,SKYLINE CORP,SKY.1,,2014,
9761,SKYLINE CORP,SKY.1,,2015,
9761,SKYLINE CORP,SKY.1,,2016,
9761,SKYLINE CORP,SKY.1,,2017,
9761,SKYLINE CORP,SKY.1,,2018,
9761,SKYLINE CORP,SKY.1,,2019,
10093,STONE CONTAINER CORP,STO.3,,1992,
10093,STONE CONTAINER CORP,STO.3,,1993,
10093,STONE CONTAINER CORP,STO.3,,1994,
10093,STONE CONTAINER CORP,STO.3,,1995,
10093,STONE CONTAINER CORP,STO.3,,1996,
10093,STONE CONTAINER CORP,STO.3,,1997,
